# 实体清单（T0 全量覆盖）—— 脚本产出，⛔ 不许手写
# 口径：每行 = 一个盘上真实实体；`状态数` = 该实体在 策划/状态矩阵.tsv 里展开的行数
# 生成脚本：tools/probes/enumerate/enum_all.py
# 生成时间：见 .ai-tmp/test/t0-red-rows.md（三张 .tsv 按「稳定排序、两次运行逐字节相同」硬要求不写挂钟时刻）
# 维度码表：D1资源 D2几何 D3材质 D4UI D5动画 D6特效 D7音乐 D8音效 D9碰撞 D10逻辑 D11输入 D12流程 S1数值 S2性能 S3设置
# 判据类型：脚本断言 / 参考物比对 / 并排图 / 阻塞(登记)
维度	实体	载体/路径	出处	状态数	判据类型	归属片
D2几何	tile:Tiles/moor_stones/010	client/Assets/Resources/Clover/D2/Tiles/moor_stones/010.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:2100 (键 moor_stones/010  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/moor_stones/010.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/moor_stones/011	client/Assets/Resources/Clover/D2/Tiles/moor_stones/011.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:1064 (键 moor_stones/011  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/moor_stones/011.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/moor_stones/012	client/Assets/Resources/Clover/D2/Tiles/moor_stones/012.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:710 (键 moor_stones/012  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/moor_stones/012.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/moor_stones/013	client/Assets/Resources/Clover/D2/Tiles/moor_stones/013.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:363 (键 moor_stones/013  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/moor_stones/013.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/moor_stones/014	client/Assets/Resources/Clover/D2/Tiles/moor_stones/014.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:840 (键 moor_stones/014  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/moor_stones/014.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/moor_stones/015	client/Assets/Resources/Clover/D2/Tiles/moor_stones/015.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:2099 (键 moor_stones/015  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/moor_stones/015.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/moor_stones/016	client/Assets/Resources/Clover/D2/Tiles/moor_stones/016.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:1007 (键 moor_stones/016  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/moor_stones/016.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/moor_stones/017	client/Assets/Resources/Clover/D2/Tiles/moor_stones/017.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:2100 (键 moor_stones/017  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/moor_stones/017.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/moor_stones/018	client/Assets/Resources/Clover/D2/Tiles/moor_stones/018.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:2094 (键 moor_stones/018  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/moor_stones/018.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/moor_stones/019	client/Assets/Resources/Clover/D2/Tiles/moor_stones/019.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:700 (键 moor_stones/019  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/moor_stones/019.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/moor_stones/020	client/Assets/Resources/Clover/D2/Tiles/moor_stones/020.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:2100 (键 moor_stones/020  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/moor_stones/020.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/moor_stones/021	client/Assets/Resources/Clover/D2/Tiles/moor_stones/021.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:422 (键 moor_stones/021  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/moor_stones/021.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/moor_stones/022	client/Assets/Resources/Clover/D2/Tiles/moor_stones/022.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:339 (键 moor_stones/022  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/moor_stones/022.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/moor_stones/023	client/Assets/Resources/Clover/D2/Tiles/moor_stones/023.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:2098 (键 moor_stones/023  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/moor_stones/023.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/moor_stones/029	client/Assets/Resources/Clover/D2/Tiles/moor_stones/029.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:391 (键 moor_stones/029  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/moor_stones/029.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/moor_stones/035	client/Assets/Resources/Clover/D2/Tiles/moor_stones/035.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:2105 (键 moor_stones/035  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/moor_stones/035.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/000	client/Assets/Resources/Clover/D2/Tiles/town_floor/000.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:148 (键 town_floor/000  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/000.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/001	client/Assets/Resources/Clover/D2/Tiles/town_floor/001.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:148 (键 town_floor/001  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/001.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/002	client/Assets/Resources/Clover/D2/Tiles/town_floor/002.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:147 (键 town_floor/002  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/002.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/003	client/Assets/Resources/Clover/D2/Tiles/town_floor/003.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:147 (键 town_floor/003  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/003.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/004	client/Assets/Resources/Clover/D2/Tiles/town_floor/004.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:167 (键 town_floor/004  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/004.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/005	client/Assets/Resources/Clover/D2/Tiles/town_floor/005.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:2340 (键 town_floor/005  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/005.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/006	client/Assets/Resources/Clover/D2/Tiles/town_floor/006.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:2348 (键 town_floor/006  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/006.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/007	client/Assets/Resources/Clover/D2/Tiles/town_floor/007.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:2107 (键 town_floor/007  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/007.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/016	client/Assets/Resources/Clover/D2/Tiles/town_floor/016.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:148 (键 town_floor/016  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/016.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/018	client/Assets/Resources/Clover/D2/Tiles/town_floor/018.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:146 (键 town_floor/018  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/018.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/024	client/Assets/Resources/Clover/D2/Tiles/town_floor/024.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:2312 (键 town_floor/024  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/024.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/026	client/Assets/Resources/Clover/D2/Tiles/town_floor/026.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:2312 (键 town_floor/026  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/026.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/027	client/Assets/Resources/Clover/D2/Tiles/town_floor/027.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:2110 (键 town_floor/027  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/027.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/028	client/Assets/Resources/Clover/D2/Tiles/town_floor/028.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:128 (键 town_floor/028  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/028.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/035	client/Assets/Resources/Clover/D2/Tiles/town_floor/035.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:145 (键 town_floor/035  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/035.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/045	client/Assets/Resources/Clover/D2/Tiles/town_floor/045.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:149 (键 town_floor/045  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/045.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/046	client/Assets/Resources/Clover/D2/Tiles/town_floor/046.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:150 (键 town_floor/046  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/046.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/047	client/Assets/Resources/Clover/D2/Tiles/town_floor/047.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:1802 (键 town_floor/047  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/047.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/049	client/Assets/Resources/Clover/D2/Tiles/town_floor/049.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:2386 (键 town_floor/049  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/049.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/050	client/Assets/Resources/Clover/D2/Tiles/town_floor/050.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:149 (键 town_floor/050  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/050.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/051	client/Assets/Resources/Clover/D2/Tiles/town_floor/051.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:146 (键 town_floor/051  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/051.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/052	client/Assets/Resources/Clover/D2/Tiles/town_floor/052.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:148 (键 town_floor/052  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/052.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/053	client/Assets/Resources/Clover/D2/Tiles/town_floor/053.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:147 (键 town_floor/053  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/053.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/054	client/Assets/Resources/Clover/D2/Tiles/town_floor/054.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:148 (键 town_floor/054  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/054.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/055	client/Assets/Resources/Clover/D2/Tiles/town_floor/055.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:150 (键 town_floor/055  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/055.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/060	client/Assets/Resources/Clover/D2/Tiles/town_floor/060.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:148 (键 town_floor/060  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/060.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/061	client/Assets/Resources/Clover/D2/Tiles/town_floor/061.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:148 (键 town_floor/061  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/061.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/062	client/Assets/Resources/Clover/D2/Tiles/town_floor/062.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:146 (键 town_floor/062  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/062.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/063	client/Assets/Resources/Clover/D2/Tiles/town_floor/063.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:146 (键 town_floor/063  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/063.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/065	client/Assets/Resources/Clover/D2/Tiles/town_floor/065.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:155 (键 town_floor/065  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/065.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/068	client/Assets/Resources/Clover/D2/Tiles/town_floor/068.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:149 (键 town_floor/068  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/068.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/069	client/Assets/Resources/Clover/D2/Tiles/town_floor/069.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:150 (键 town_floor/069  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/069.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/070	client/Assets/Resources/Clover/D2/Tiles/town_floor/070.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:149 (键 town_floor/070  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/070.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/071	client/Assets/Resources/Clover/D2/Tiles/town_floor/071.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:149 (键 town_floor/071  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/071.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/072	client/Assets/Resources/Clover/D2/Tiles/town_floor/072.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:149 (键 town_floor/072  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/072.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/090	client/Assets/Resources/Clover/D2/Tiles/town_floor/090.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:2106 (键 town_floor/090  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/090.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/091	client/Assets/Resources/Clover/D2/Tiles/town_floor/091.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:168 (键 town_floor/091  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/091.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/093	client/Assets/Resources/Clover/D2/Tiles/town_floor/093.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:2375 (键 town_floor/093  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/093.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/104	client/Assets/Resources/Clover/D2/Tiles/town_floor/104.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:162 (键 town_floor/104  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/104.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/107	client/Assets/Resources/Clover/D2/Tiles/town_floor/107.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:2388 (键 town_floor/107  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/107.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/108	client/Assets/Resources/Clover/D2/Tiles/town_floor/108.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:154 (键 town_floor/108  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/108.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/109	client/Assets/Resources/Clover/D2/Tiles/town_floor/109.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:154 (键 town_floor/109  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/109.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/110	client/Assets/Resources/Clover/D2/Tiles/town_floor/110.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:845 (键 town_floor/110  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/110.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/111	client/Assets/Resources/Clover/D2/Tiles/town_floor/111.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:155 (键 town_floor/111  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/111.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/117	client/Assets/Resources/Clover/D2/Tiles/town_floor/117.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:2390 (键 town_floor/117  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/117.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/119	client/Assets/Resources/Clover/D2/Tiles/town_floor/119.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:149 (键 town_floor/119  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/119.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/120	client/Assets/Resources/Clover/D2/Tiles/town_floor/120.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:156 (键 town_floor/120  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/120.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/123	client/Assets/Resources/Clover/D2/Tiles/town_floor/123.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:2019 (键 town_floor/123  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/123.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/124	client/Assets/Resources/Clover/D2/Tiles/town_floor/124.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:155 (键 town_floor/124  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/124.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/126	client/Assets/Resources/Clover/D2/Tiles/town_floor/126.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:2375 (键 town_floor/126  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/126.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/127	client/Assets/Resources/Clover/D2/Tiles/town_floor/127.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:149 (键 town_floor/127  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/127.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/128	client/Assets/Resources/Clover/D2/Tiles/town_floor/128.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:148 (键 town_floor/128  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/128.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/129	client/Assets/Resources/Clover/D2/Tiles/town_floor/129.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:147 (键 town_floor/129  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/129.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/130	client/Assets/Resources/Clover/D2/Tiles/town_floor/130.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:147 (键 town_floor/130  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/130.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/131	client/Assets/Resources/Clover/D2/Tiles/town_floor/131.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:153 (键 town_floor/131  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/131.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/137	client/Assets/Resources/Clover/D2/Tiles/town_floor/137.png	client/Assets/Scripts/Module/Map/MapGenWildLayout.cs:1798 (键 town_floor/137  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/137.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_floor/139	client/Assets/Resources/Clover/D2/Tiles/town_floor/139.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:159 (键 town_floor/139  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_floor/139.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/town_objects/059	client/Assets/Resources/Clover/D2/Tiles/town_objects/059.png	client/Assets/Scripts/Module/Map/MapGenTownLayout.cs:151 (键 town_objects/059  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/town_objects/059.png)	3	脚本断言	D1D2D3资产与几何
